program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,incorrect_length,correct_len_incorrect_seq,perfectly_reconstructed,dropped_reads_percentage,incorrect_length_percentage,correct_len_incorrect_seq_percentage,perfectly_reconstructed_percentage,divergent_reads,
SeqPrep,gen_n1000000_l200_merged.fq.gz,1000000,200,999912,970296,29616,113,198341,771842,2.962,0.011,19.834,77.184,198454,
SeqPrep,gen_n1000000_l201_merged.fq.gz,1000000,201,999934,796659,203275,312,158032,638315,20.328,0.031,15.803,63.831,158344,
SeqPrep,gen_n1000000_l202_merged.fq.gz,1000000,202,999919,798435,201484,292,161008,637135,20.148,0.029,16.101,63.714,161300,
SeqPrep,gen_n1000000_l203_merged.fq.gz,1000000,203,999910,801185,198725,290,164121,636774,19.873,0.029,16.412,63.677,164411,
SeqPrep,gen_n1000000_l204_merged.fq.gz,1000000,204,999907,803963,195944,363,166731,636869,19.594,0.036,16.673,63.687,167094,
SeqPrep,gen_n1000000_l205_merged.fq.gz,1000000,205,999929,807504,192425,394,170087,637023,19.242,0.039,17.009,63.702,170481,
SeqPrep,gen_n1000000_l206_merged.fq.gz,1000000,206,999928,810620,189308,236,172757,637627,18.931,0.024,17.276,63.763,172993,
SeqPrep,gen_n1000000_l207_merged.fq.gz,1000000,207,999924,812361,187563,288,175242,636831,18.756,0.029,17.524,63.683,175530,
SeqPrep,gen_n1000000_l208_merged.fq.gz,1000000,208,999926,815362,184564,270,178961,636131,18.456,0.027,17.896,63.613,179231,
SeqPrep,gen_n1000000_l209_merged.fq.gz,1000000,209,999910,818556,181354,308,182352,635896,18.135,0.031,18.235,63.59,182660,
SeqPrep,gen_n1000000_l20_merged.fq.gz,1000000,20,999917,1000000,-83,0,4363,995637,-0.008,0.0,0.436,99.564,4363,
SeqPrep,gen_n1000000_l210_merged.fq.gz,1000000,210,999916,821940,177976,369,185408,636163,17.798,0.037,18.541,63.616,185777,
SeqPrep,gen_n1000000_l211_merged.fq.gz,1000000,211,999931,824549,175382,247,188581,635721,17.538,0.025,18.858,63.572,188828,
SeqPrep,gen_n1000000_l212_merged.fq.gz,1000000,212,999910,828023,171887,232,191765,636026,17.189,0.023,19.177,63.603,191997,
SeqPrep,gen_n1000000_l213_merged.fq.gz,1000000,213,999900,831088,168812,246,194177,636665,16.881,0.025,19.418,63.667,194423,
SeqPrep,gen_n1000000_l214_merged.fq.gz,1000000,214,999937,832849,167088,314,197671,634864,16.709,0.031,19.767,63.486,197985,
SeqPrep,gen_n1000000_l215_merged.fq.gz,1000000,215,999920,837277,162643,263,201464,635550,16.264,0.026,20.146,63.555,201727,
SeqPrep,gen_n1000000_l216_merged.fq.gz,1000000,216,999907,841796,158111,217,204489,637090,15.811,0.022,20.449,63.709,204706,
SeqPrep,gen_n1000000_l217_merged.fq.gz,1000000,217,999922,844495,155427,218,209131,635146,15.543,0.022,20.913,63.515,209349,
SeqPrep,gen_n1000000_l218_merged.fq.gz,1000000,218,999919,847594,152325,194,212413,634987,15.232,0.019,21.241,63.499,212607,
SeqPrep,gen_n1000000_l219_merged.fq.gz,1000000,219,999918,850960,148958,225,215590,635145,14.896,0.022,21.559,63.514,215815,
SeqPrep,gen_n1000000_l21_merged.fq.gz,1000000,21,999934,1000000,-66,0,4550,995450,-0.007,0.0,0.455,99.545,4550,
SeqPrep,gen_n1000000_l220_merged.fq.gz,1000000,220,999916,854481,145435,240,218929,635312,14.544,0.024,21.893,63.531,219169,
SeqPrep,gen_n1000000_l221_merged.fq.gz,1000000,221,999924,858547,141377,160,223204,635183,14.138,0.016,22.32,63.518,223364,
SeqPrep,gen_n1000000_l222_merged.fq.gz,1000000,222,999924,862868,137056,173,226876,635819,13.706,0.017,22.688,63.582,227049,
SeqPrep,gen_n1000000_l223_merged.fq.gz,1000000,223,999932,865419,134513,205,231158,634056,13.451,0.021,23.116,63.406,231363,
SeqPrep,gen_n1000000_l224_merged.fq.gz,1000000,224,999922,869452,130470,173,233935,635344,13.047,0.017,23.393,63.534,234108,
SeqPrep,gen_n1000000_l225_merged.fq.gz,1000000,225,999911,872630,127281,191,238893,633546,12.728,0.019,23.889,63.355,239084,
SeqPrep,gen_n1000000_l226_merged.fq.gz,1000000,226,999920,877532,122388,168,242644,634720,12.239,0.017,24.264,63.472,242812,
SeqPrep,gen_n1000000_l227_merged.fq.gz,1000000,227,999921,880979,118942,168,245839,634972,11.894,0.017,24.584,63.497,246007,
SeqPrep,gen_n1000000_l228_merged.fq.gz,1000000,228,999925,884566,115359,170,251391,633005,11.536,0.017,25.139,63.301,251561,
SeqPrep,gen_n1000000_l229_merged.fq.gz,1000000,229,999915,888801,111114,142,254492,634167,11.111,0.014,25.449,63.417,254634,
SeqPrep,gen_n1000000_l22_merged.fq.gz,1000000,22,999918,1000000,-82,0,4742,995258,-0.008,0.0,0.474,99.526,4742,
SeqPrep,gen_n1000000_l230_merged.fq.gz,1000000,230,999909,892492,107417,172,258410,633910,10.742,0.017,25.841,63.391,258582,
SeqPrep,gen_n1000000_l231_merged.fq.gz,1000000,231,999908,897250,102658,150,263551,633549,10.266,0.015,26.355,63.355,263701,
SeqPrep,gen_n1000000_l232_merged.fq.gz,1000000,232,999927,900920,99007,168,267309,633443,9.901,0.017,26.731,63.344,267477,
SeqPrep,gen_n1000000_l233_merged.fq.gz,1000000,233,999907,903879,96028,198,271408,632273,9.603,0.02,27.141,63.227,271606,
SeqPrep,gen_n1000000_l234_merged.fq.gz,1000000,234,999922,908455,91467,179,276299,631977,9.147,0.018,27.63,63.198,276478,
SeqPrep,gen_n1000000_l235_merged.fq.gz,1000000,235,999915,912131,87784,217,279661,632253,8.778,0.022,27.966,63.225,279878,
SeqPrep,gen_n1000000_l236_merged.fq.gz,1000000,236,999917,918025,81892,113,285348,632564,8.189,0.011,28.535,63.256,285461,
SeqPrep,gen_n1000000_l237_merged.fq.gz,1000000,237,999921,922655,77266,107,289989,632559,7.727,0.011,28.999,63.256,290096,
SeqPrep,gen_n1000000_l238_merged.fq.gz,1000000,238,999925,926569,73356,114,293882,632573,7.336,0.011,29.388,63.257,293996,
SeqPrep,gen_n1000000_l239_merged.fq.gz,1000000,239,999926,931023,68903,89,298192,632742,6.89,0.009,29.819,63.274,298281,
SeqPrep,gen_n1000000_l23_merged.fq.gz,1000000,23,999913,1000000,-87,0,4916,995084,-0.009,0.0,0.492,99.508,4916,
SeqPrep,gen_n1000000_l240_merged.fq.gz,1000000,240,999921,936108,63813,87,304049,631972,6.381,0.009,30.405,63.197,304136,
SeqPrep,gen_n1000000_l241_merged.fq.gz,1000000,241,999922,2912,997010,2912,0,0,99.701,0.291,0.0,0.0,2912,
SeqPrep,gen_n1000000_l242_merged.fq.gz,1000000,242,999910,3087,996823,3087,0,0,99.682,0.309,0.0,0.0,3087,
SeqPrep,gen_n1000000_l243_merged.fq.gz,1000000,243,999926,3187,996739,3187,0,0,99.674,0.319,0.0,0.0,3187,
SeqPrep,gen_n1000000_l244_merged.fq.gz,1000000,244,999921,3446,996475,3446,0,0,99.647,0.345,0.0,0.0,3446,
SeqPrep,gen_n1000000_l245_merged.fq.gz,1000000,245,999908,3361,996547,3361,0,0,99.655,0.336,0.0,0.0,3361,
SeqPrep,gen_n1000000_l246_merged.fq.gz,1000000,246,999926,2280,997646,2280,0,0,99.765,0.228,0.0,0.0,2280,
SeqPrep,gen_n1000000_l247_merged.fq.gz,1000000,247,999918,2220,997698,2220,0,0,99.77,0.222,0.0,0.0,2220,
SeqPrep,gen_n1000000_l248_merged.fq.gz,1000000,248,999911,2468,997443,2468,0,0,99.744,0.247,0.0,0.0,2468,
SeqPrep,gen_n1000000_l249_merged.fq.gz,1000000,249,999912,2449,997463,2449,0,0,99.746,0.245,0.0,0.0,2449,
SeqPrep,gen_n1000000_l24_merged.fq.gz,1000000,24,999929,1000000,-71,0,5110,994890,-0.007,0.0,0.511,99.489,5110,
SeqPrep,gen_n1000000_l250_merged.fq.gz,1000000,250,999916,2531,997385,2531,0,0,99.739,0.253,0.0,0.0,2531,
SeqPrep,gen_n1000000_l25_merged.fq.gz,1000000,25,999922,1000000,-78,0,5390,994610,-0.008,0.0,0.539,99.461,5390,
SeqPrep,gen_n1000000_l26_merged.fq.gz,1000000,26,999912,1000000,-88,0,5468,994532,-0.009,0.0,0.547,99.453,5468,
SeqPrep,gen_n1000000_l27_merged.fq.gz,1000000,27,999930,1000000,-70,0,5701,994299,-0.007,0.0,0.57,99.43,5701,
SeqPrep,gen_n1000000_l28_merged.fq.gz,1000000,28,999922,1000000,-78,0,5947,994053,-0.008,0.0,0.595,99.405,5947,
SeqPrep,gen_n1000000_l29_merged.fq.gz,1000000,29,999909,1000000,-91,0,6090,993910,-0.009,0.0,0.609,99.391,6090,
SeqPrep,gen_n1000000_l2_merged.fq.gz,1000000,2,999928,1000000,-72,0,915,999085,-0.007,0.0,0.091,99.909,915,
SeqPrep,gen_n1000000_l30_merged.fq.gz,1000000,30,999937,1000000,-63,0,6239,993761,-0.006,0.0,0.624,99.376,6239,
SeqPrep,gen_n1000000_l31_merged.fq.gz,1000000,31,999928,1000000,-72,0,6630,993370,-0.007,0.0,0.663,99.337,6630,
SeqPrep,gen_n1000000_l32_merged.fq.gz,1000000,32,999921,1000000,-79,0,6693,993307,-0.008,0.0,0.669,99.331,6693,
SeqPrep,gen_n1000000_l33_merged.fq.gz,1000000,33,999929,1000000,-71,0,6833,993167,-0.007,0.0,0.683,99.317,6833,
SeqPrep,gen_n1000000_l34_merged.fq.gz,1000000,34,999934,1000000,-66,0,7096,992904,-0.007,0.0,0.71,99.29,7096,
SeqPrep,gen_n1000000_l35_merged.fq.gz,1000000,35,999903,1000000,-97,0,7453,992547,-0.01,0.0,0.745,99.255,7453,
SeqPrep,gen_n1000000_l36_merged.fq.gz,1000000,36,999918,1000000,-82,0,7434,992566,-0.008,0.0,0.743,99.257,7434,
SeqPrep,gen_n1000000_l37_merged.fq.gz,1000000,37,999921,1000000,-79,0,7730,992270,-0.008,0.0,0.773,99.227,7730,
SeqPrep,gen_n1000000_l38_merged.fq.gz,1000000,38,999917,1000000,-83,0,8147,991853,-0.008,0.0,0.815,99.185,8147,
SeqPrep,gen_n1000000_l39_merged.fq.gz,1000000,39,999919,1000000,-81,0,8287,991713,-0.008,0.0,0.829,99.171,8287,
SeqPrep,gen_n1000000_l3_merged.fq.gz,1000000,3,999926,1000000,-74,0,1395,998605,-0.007,0.0,0.139,99.861,1395,
SeqPrep,gen_n1000000_l40_merged.fq.gz,1000000,40,999920,1000000,-80,0,8226,991774,-0.008,0.0,0.823,99.177,8226,
SeqPrep,gen_n1000000_l41_merged.fq.gz,1000000,41,999900,1000000,-100,0,8729,991271,-0.01,0.0,0.873,99.127,8729,
SeqPrep,gen_n1000000_l42_merged.fq.gz,1000000,42,999906,1000000,-94,0,8794,991206,-0.009,0.0,0.879,99.121,8794,
SeqPrep,gen_n1000000_l43_merged.fq.gz,1000000,43,999921,1000000,-79,0,8905,991095,-0.008,0.0,0.89,99.109,8905,
SeqPrep,gen_n1000000_l44_merged.fq.gz,1000000,44,999910,1000000,-90,0,9170,990830,-0.009,0.0,0.917,99.083,9170,
SeqPrep,gen_n1000000_l45_merged.fq.gz,1000000,45,999912,1000000,-88,0,9435,990565,-0.009,0.0,0.944,99.056,9435,
SeqPrep,gen_n1000000_l46_merged.fq.gz,1000000,46,999923,1000000,-77,0,9611,990389,-0.008,0.0,0.961,99.039,9611,
SeqPrep,gen_n1000000_l47_merged.fq.gz,1000000,47,999928,1000000,-72,0,9834,990166,-0.007,0.0,0.983,99.017,9834,
SeqPrep,gen_n1000000_l48_merged.fq.gz,1000000,48,999923,1000000,-77,0,10117,989883,-0.008,0.0,1.012,98.988,10117,
SeqPrep,gen_n1000000_l49_merged.fq.gz,1000000,49,999925,1000000,-75,0,10304,989696,-0.007,0.0,1.03,98.97,10304,
SeqPrep,gen_n1000000_l4_merged.fq.gz,1000000,4,999896,1000000,-104,0,1734,998266,-0.01,0.0,0.173,99.827,1734,
SeqPrep,gen_n1000000_l50_merged.fq.gz,1000000,50,999927,1000000,-73,0,10696,989304,-0.007,0.0,1.07,98.93,10696,
SeqPrep,gen_n1000000_l51_merged.fq.gz,1000000,51,999919,1000000,-81,0,10619,989381,-0.008,0.0,1.062,98.938,10619,
SeqPrep,gen_n1000000_l52_merged.fq.gz,1000000,52,999920,1000000,-80,0,10900,989100,-0.008,0.0,1.09,98.91,10900,
SeqPrep,gen_n1000000_l53_merged.fq.gz,1000000,53,999912,1000000,-88,0,11098,988902,-0.009,0.0,1.11,98.89,11098,
SeqPrep,gen_n1000000_l54_merged.fq.gz,1000000,54,999922,1000000,-78,0,11267,988733,-0.008,0.0,1.127,98.873,11267,
SeqPrep,gen_n1000000_l55_merged.fq.gz,1000000,55,999914,1000000,-86,0,11444,988556,-0.009,0.0,1.144,98.856,11444,
SeqPrep,gen_n1000000_l56_merged.fq.gz,1000000,56,999916,1000000,-84,0,11840,988160,-0.008,0.0,1.184,98.816,11840,
SeqPrep,gen_n1000000_l57_merged.fq.gz,1000000,57,999900,1000000,-100,0,11898,988102,-0.01,0.0,1.19,98.81,11898,
SeqPrep,gen_n1000000_l58_merged.fq.gz,1000000,58,999915,1000000,-85,0,12369,987631,-0.009,0.0,1.237,98.763,12369,
SeqPrep,gen_n1000000_l59_merged.fq.gz,1000000,59,999905,1000000,-95,0,12438,987562,-0.009,0.0,1.244,98.756,12438,
SeqPrep,gen_n1000000_l5_merged.fq.gz,1000000,5,999925,1000000,-75,0,2266,997734,-0.007,0.0,0.227,99.773,2266,
SeqPrep,gen_n1000000_l60_merged.fq.gz,1000000,60,999917,1000000,-83,0,12562,987438,-0.008,0.0,1.256,98.744,12562,
SeqPrep,gen_n1000000_l61_merged.fq.gz,1000000,61,999918,1000000,-82,0,12698,987302,-0.008,0.0,1.27,98.73,12698,
SeqPrep,gen_n1000000_l62_merged.fq.gz,1000000,62,999910,1000000,-90,0,12987,987013,-0.009,0.0,1.299,98.701,12987,
SeqPrep,gen_n1000000_l63_merged.fq.gz,1000000,63,999911,1000000,-89,0,13171,986829,-0.009,0.0,1.317,98.683,13171,
SeqPrep,gen_n1000000_l64_merged.fq.gz,1000000,64,999922,1000000,-78,0,13651,986349,-0.008,0.0,1.365,98.635,13651,
SeqPrep,gen_n1000000_l65_merged.fq.gz,1000000,65,999920,1000000,-80,0,13803,986197,-0.008,0.0,1.38,98.62,13803,
SeqPrep,gen_n1000000_l66_merged.fq.gz,1000000,66,999904,1000000,-96,0,13929,986071,-0.01,0.0,1.393,98.607,13929,
SeqPrep,gen_n1000000_l67_merged.fq.gz,1000000,67,999925,1000000,-75,0,14069,985931,-0.007,0.0,1.407,98.593,14069,
SeqPrep,gen_n1000000_l68_merged.fq.gz,1000000,68,999915,1000000,-85,0,14415,985585,-0.009,0.0,1.442,98.559,14415,
SeqPrep,gen_n1000000_l69_merged.fq.gz,1000000,69,999916,1000000,-84,0,14655,985345,-0.008,0.0,1.466,98.535,14655,
SeqPrep,gen_n1000000_l6_merged.fq.gz,1000000,6,999916,1000000,-84,0,2245,997755,-0.008,0.0,0.225,99.775,2245,
SeqPrep,gen_n1000000_l70_merged.fq.gz,1000000,70,999901,1000000,-99,0,15093,984907,-0.01,0.0,1.509,98.491,15093,
SeqPrep,gen_n1000000_l71_merged.fq.gz,1000000,71,999895,1000000,-105,0,15068,984932,-0.011,0.0,1.507,98.493,15068,
SeqPrep,gen_n1000000_l72_merged.fq.gz,1000000,72,999909,1000000,-91,0,15637,984363,-0.009,0.0,1.564,98.436,15637,
SeqPrep,gen_n1000000_l73_merged.fq.gz,1000000,73,999926,1000000,-74,0,15469,984531,-0.007,0.0,1.547,98.453,15469,
SeqPrep,gen_n1000000_l74_merged.fq.gz,1000000,74,999914,1000000,-86,0,15760,984240,-0.009,0.0,1.576,98.424,15760,
SeqPrep,gen_n1000000_l75_merged.fq.gz,1000000,75,999929,1000000,-71,0,16085,983915,-0.007,0.0,1.608,98.391,16085,
SeqPrep,gen_n1000000_l76_merged.fq.gz,1000000,76,999914,1000000,-86,0,16215,983785,-0.009,0.0,1.621,98.379,16215,
SeqPrep,gen_n1000000_l77_merged.fq.gz,1000000,77,999902,1000000,-98,0,16368,983632,-0.01,0.0,1.637,98.363,16368,
SeqPrep,gen_n1000000_l78_merged.fq.gz,1000000,78,999918,1000000,-82,0,16782,983218,-0.008,0.0,1.678,98.322,16782,
SeqPrep,gen_n1000000_l79_merged.fq.gz,1000000,79,999921,1000000,-79,0,16726,983274,-0.008,0.0,1.673,98.327,16726,
SeqPrep,gen_n1000000_l7_merged.fq.gz,1000000,7,999912,1000000,-88,0,2209,997791,-0.009,0.0,0.221,99.779,2209,
SeqPrep,gen_n1000000_l80_merged.fq.gz,1000000,80,999907,1000000,-93,0,16961,983039,-0.009,0.0,1.696,98.304,16961,
SeqPrep,gen_n1000000_l81_merged.fq.gz,1000000,81,999923,1000000,-77,0,17217,982783,-0.008,0.0,1.722,98.278,17217,
SeqPrep,gen_n1000000_l82_merged.fq.gz,1000000,82,999924,1000000,-76,0,17648,982352,-0.008,0.0,1.765,98.235,17648,
SeqPrep,gen_n1000000_l83_merged.fq.gz,1000000,83,999923,1000000,-77,0,17575,982425,-0.008,0.0,1.758,98.242,17575,
SeqPrep,gen_n1000000_l84_merged.fq.gz,1000000,84,999906,1000000,-94,0,17867,982133,-0.009,0.0,1.787,98.213,17867,
SeqPrep,gen_n1000000_l85_merged.fq.gz,1000000,85,999916,1000000,-84,0,18456,981544,-0.008,0.0,1.846,98.154,18456,
SeqPrep,gen_n1000000_l86_merged.fq.gz,1000000,86,999921,1000000,-79,0,18489,981511,-0.008,0.0,1.849,98.151,18489,
SeqPrep,gen_n1000000_l87_merged.fq.gz,1000000,87,999935,1000000,-65,0,18899,981101,-0.006,0.0,1.89,98.11,18899,
SeqPrep,gen_n1000000_l88_merged.fq.gz,1000000,88,999924,1000000,-76,0,18906,981094,-0.008,0.0,1.891,98.109,18906,
SeqPrep,gen_n1000000_l89_merged.fq.gz,1000000,89,999911,1000000,-89,0,18826,981174,-0.009,0.0,1.883,98.117,18826,
SeqPrep,gen_n1000000_l8_merged.fq.gz,1000000,8,999921,1000000,-79,0,2287,997713,-0.008,0.0,0.229,99.771,2287,
SeqPrep,gen_n1000000_l90_merged.fq.gz,1000000,90,999923,1000000,-77,0,19253,980747,-0.008,0.0,1.925,98.075,19253,
SeqPrep,gen_n1000000_l91_merged.fq.gz,1000000,91,999915,1000000,-85,0,19590,980410,-0.009,0.0,1.959,98.041,19590,
SeqPrep,gen_n1000000_l92_merged.fq.gz,1000000,92,999916,1000000,-84,0,19845,980155,-0.008,0.0,1.985,98.016,19845,
SeqPrep,gen_n1000000_l93_merged.fq.gz,1000000,93,999908,1000000,-92,0,20066,979934,-0.009,0.0,2.007,97.993,20066,
SeqPrep,gen_n1000000_l94_merged.fq.gz,1000000,94,999916,1000000,-84,0,20295,979705,-0.008,0.0,2.03,97.971,20295,
SeqPrep,gen_n1000000_l95_merged.fq.gz,1000000,95,999918,1000000,-82,0,20695,979305,-0.008,0.0,2.07,97.93,20695,
SeqPrep,gen_n1000000_l96_merged.fq.gz,1000000,96,999915,1000000,-85,0,20885,979115,-0.009,0.0,2.089,97.911,20885,
SeqPrep,gen_n1000000_l97_merged.fq.gz,1000000,97,999915,1000000,-85,0,21106,978894,-0.009,0.0,2.111,97.889,21106,
SeqPrep,gen_n1000000_l98_merged.fq.gz,1000000,98,999919,1000000,-81,0,21463,978537,-0.008,0.0,2.146,97.854,21463,
SeqPrep,gen_n1000000_l99_merged.fq.gz,1000000,99,999915,1000000,-85,0,21621,978379,-0.009,0.0,2.162,97.838,21621,
SeqPrep,gen_n1000000_l9_merged.fq.gz,1000000,9,999911,1000000,-89,0,2300,997700,-0.009,0.0,0.23,99.77,2300,
seqtk_adna_trim,gen_n1000000_l1000_merged.fq,1000000,1000,999921,8344,991577,8344,0,0,99.158,0.834,0.0,0.0,8344,
seqtk_adna_trim,gen_n1000000_l100_merged.fq,1000000,100,999928,991078,8850,4,21972,969102,0.885,0.0,2.197,96.91,21976,
seqtk_adna_trim,gen_n1000000_l101_merged.fq,1000000,101,999921,991394,8527,3,21810,969581,0.853,0.0,2.181,96.958,21813,
seqtk_adna_trim,gen_n1000000_l102_merged.fq,1000000,102,999926,992211,7715,0,22345,969866,0.771,0.0,2.235,96.987,22345,
seqtk_adna_trim,gen_n1000000_l103_merged.fq,1000000,103,999915,992694,7221,1,22121,970572,0.722,0.0,2.212,97.057,22122,
seqtk_adna_trim,gen_n1000000_l104_merged.fq,1000000,104,999911,992868,7043,3,22532,970333,0.704,0.0,2.253,97.033,22535,
seqtk_adna_trim,gen_n1000000_l105_merged.fq,1000000,105,999920,991083,8837,2,22823,968258,0.884,0.0,2.282,96.826,22825,
seqtk_adna_trim,gen_n1000000_l106_merged.fq,1000000,106,999938,991635,8303,0,22955,968680,0.83,0.0,2.296,96.868,22955,
seqtk_adna_trim,gen_n1000000_l107_merged.fq,1000000,107,999913,991809,8104,0,23797,968012,0.81,0.0,2.38,96.801,23797,
seqtk_adna_trim,gen_n1000000_l108_merged.fq,1000000,108,999922,991629,8293,1,23715,967913,0.829,0.0,2.372,96.791,23716,
seqtk_adna_trim,gen_n1000000_l109_merged.fq,1000000,109,999923,992467,7456,1,24069,968397,0.746,0.0,2.407,96.84,24070,
seqtk_adna_trim,gen_n1000000_l10_merged.fq,1000000,10,999901,997408,2493,1,2337,995070,0.249,0.0,0.234,99.507,2338,
seqtk_adna_trim,gen_n1000000_l110_merged.fq,1000000,110,999916,990991,8925,0,24155,966836,0.893,0.0,2.415,96.684,24155,
seqtk_adna_trim,gen_n1000000_l111_merged.fq,1000000,111,999908,991387,8521,0,24478,966909,0.852,0.0,2.448,96.691,24478,
seqtk_adna_trim,gen_n1000000_l112_merged.fq,1000000,112,999924,992005,7919,1,24681,967323,0.792,0.0,2.468,96.732,24682,
seqtk_adna_trim,gen_n1000000_l113_merged.fq,1000000,113,999914,992691,7223,1,24853,967837,0.722,0.0,2.485,96.784,24854,
seqtk_adna_trim,gen_n1000000_l114_merged.fq,1000000,114,999932,992636,7296,1,25462,967173,0.73,0.0,2.546,96.717,25463,
seqtk_adna_trim,gen_n1000000_l115_merged.fq,1000000,115,999935,991287,8648,1,25717,965569,0.865,0.0,2.572,96.557,25718,
seqtk_adna_trim,gen_n1000000_l116_merged.fq,1000000,116,999926,991944,7982,1,25464,966479,0.798,0.0,2.546,96.648,25465,
seqtk_adna_trim,gen_n1000000_l117_merged.fq,1000000,117,999917,992407,7510,2,25969,966436,0.751,0.0,2.597,96.644,25971,
seqtk_adna_trim,gen_n1000000_l118_merged.fq,1000000,118,999936,992858,7078,0,26180,966678,0.708,0.0,2.618,96.668,26180,
seqtk_adna_trim,gen_n1000000_l119_merged.fq,1000000,119,999928,993092,6836,1,26674,966417,0.684,0.0,2.667,96.642,26675,
seqtk_adna_trim,gen_n1000000_l11_merged.fq,1000000,11,999928,996942,2986,0,2385,994557,0.299,0.0,0.238,99.456,2385,
seqtk_adna_trim,gen_n1000000_l120_merged.fq,1000000,120,999913,991805,8108,4,26911,964890,0.811,0.0,2.691,96.489,26915,
seqtk_adna_trim,gen_n1000000_l121_merged.fq,1000000,121,999915,992041,7874,0,26972,965069,0.787,0.0,2.697,96.507,26972,
seqtk_adna_trim,gen_n1000000_l122_merged.fq,1000000,122,999926,992704,7222,0,27316,965388,0.722,0.0,2.732,96.539,27316,
seqtk_adna_trim,gen_n1000000_l123_merged.fq,1000000,123,999926,993105,6821,2,27749,965354,0.682,0.0,2.775,96.535,27751,
seqtk_adna_trim,gen_n1000000_l124_merged.fq,1000000,124,999907,992334,7573,1,28077,964256,0.757,0.0,2.808,96.426,28078,
seqtk_adna_trim,gen_n1000000_l125_merged.fq,1000000,125,999938,918,999020,0,307,611,99.902,0.0,0.031,0.061,307,
seqtk_adna_trim,gen_n1000000_l126_merged.fq,1000000,126,999918,990957,8961,0,30745,960212,0.896,0.0,3.075,96.021,30745,
seqtk_adna_trim,gen_n1000000_l127_merged.fq,1000000,127,999911,990899,9012,2,32968,957929,0.901,0.0,3.297,95.793,32970,
seqtk_adna_trim,gen_n1000000_l128_merged.fq,1000000,128,999924,990660,9264,0,35035,955625,0.926,0.0,3.503,95.562,35035,
seqtk_adna_trim,gen_n1000000_l129_merged.fq,1000000,129,999908,989839,10069,3,38129,951707,1.007,0.0,3.813,95.171,38132,
seqtk_adna_trim,gen_n1000000_l12_merged.fq,1000000,12,999912,995165,4747,0,2580,992585,0.475,0.0,0.258,99.258,2580,
seqtk_adna_trim,gen_n1000000_l130_merged.fq,1000000,130,999922,988214,11708,0,40890,947324,1.171,0.0,4.089,94.732,40890,
seqtk_adna_trim,gen_n1000000_l131_merged.fq,1000000,131,999914,988643,11271,2,43791,944850,1.127,0.0,4.379,94.485,43793,
seqtk_adna_trim,gen_n1000000_l132_merged.fq,1000000,132,999903,988994,10909,0,46758,942236,1.091,0.0,4.676,94.224,46758,
seqtk_adna_trim,gen_n1000000_l133_merged.fq,1000000,133,999924,988837,11087,1,48884,939952,1.109,0.0,4.888,93.995,48885,
seqtk_adna_trim,gen_n1000000_l134_merged.fq,1000000,134,999910,987768,12142,2,51067,936699,1.214,0.0,5.107,93.67,51069,
seqtk_adna_trim,gen_n1000000_l135_merged.fq,1000000,135,999914,986111,13803,2,53006,933103,1.38,0.0,5.301,93.31,53008,
seqtk_adna_trim,gen_n1000000_l136_merged.fq,1000000,136,999919,986154,13765,3,55931,930220,1.377,0.0,5.593,93.022,55934,
seqtk_adna_trim,gen_n1000000_l137_merged.fq,1000000,137,999921,986661,13260,4,57583,929074,1.326,0.0,5.758,92.907,57587,
seqtk_adna_trim,gen_n1000000_l138_merged.fq,1000000,138,999916,986885,13031,1,60225,926659,1.303,0.0,6.022,92.666,60226,
seqtk_adna_trim,gen_n1000000_l139_merged.fq,1000000,139,999922,986097,13825,1,62586,923510,1.383,0.0,6.259,92.351,62587,
seqtk_adna_trim,gen_n1000000_l13_merged.fq,1000000,13,999925,995051,4874,2,2775,992274,0.487,0.0,0.278,99.227,2777,
seqtk_adna_trim,gen_n1000000_l140_merged.fq,1000000,140,999928,985119,14809,6,64597,920516,1.481,0.001,6.46,92.052,64603,
seqtk_adna_trim,gen_n1000000_l141_merged.fq,1000000,141,999935,986347,13588,1,66518,919828,1.359,0.0,6.652,91.983,66519,
seqtk_adna_trim,gen_n1000000_l142_merged.fq,1000000,142,999939,986494,13445,6,69292,917196,1.345,0.001,6.929,91.72,69298,
seqtk_adna_trim,gen_n1000000_l143_merged.fq,1000000,143,999923,987024,12899,4,71307,915713,1.29,0.0,7.131,91.571,71311,
seqtk_adna_trim,gen_n1000000_l144_merged.fq,1000000,144,999931,986183,13748,4,73652,912527,1.375,0.0,7.365,91.253,73656,
seqtk_adna_trim,gen_n1000000_l145_merged.fq,1000000,145,999928,984056,15872,4,76098,907954,1.587,0.0,7.61,90.795,76102,
seqtk_adna_trim,gen_n1000000_l146_merged.fq,1000000,146,999929,985918,14011,3,78115,907800,1.401,0.0,7.812,90.78,78118,
seqtk_adna_trim,gen_n1000000_l147_merged.fq,1000000,147,999921,986025,13896,2,80976,905047,1.39,0.0,8.098,90.505,80978,
seqtk_adna_trim,gen_n1000000_l148_merged.fq,1000000,148,999912,986545,13367,5,83147,903393,1.337,0.001,8.315,90.339,83152,
seqtk_adna_trim,gen_n1000000_l149_merged.fq,1000000,149,999919,986266,13653,6,84879,901381,1.365,0.001,8.488,90.138,84885,
seqtk_adna_trim,gen_n1000000_l14_merged.fq,1000000,14,999918,993697,6221,0,3005,990692,0.622,0.0,0.3,99.069,3005,
